日期,成交股數,成交金額,成交筆數,發行量加權股價指數,漲跌點數
110/02/02,8036152435,311787261364,2005926,15760.05,349.96
110/02/03,7809582232,293891653939,1903186,15771.32,11.27
110/02/04,6713485014,256296570952,1710167,15706.22,-65.1
110/02/05,6946810193,286964083110,1838393,15802.4,96.18
110/02/17,9219556237,423079878501,2555847,16362.29,559.89
110/02/18,9049755707,368998974227,2540461,16424.51,62.22
110/02/19,8835553847,353140503835,2496221,16341.38,-83.13
110/02/22,9631555355,357715249880,2700305,16410.16,68.78
110/02/23,9751868377,373301829845,2849305,16443.4,33.24
110/02/24,10053872355,403089819980,2937828,16212.53,-230.87
110/02/25,9928163233,355681379416,2602609,16452.18,239.65
110/02/26,11254308655,452935541902,3062262,15953.8,-498.38
110/03/02,9174901891,340853023536,2570771,15946.88,-6.92
110/03/03,8339162336,320119676111,2292997,16211.73,264.85
110/03/04,8968387103,335417162659,2606549,15906.41,-305.32
110/03/05,7802008693,309550938283,2245938,15855.23,-51.18
110/03/08,7904447053,291178091549,2185184,15820.11,-35.12
110/03/09,8542385157,328450235483,2414064,15853.09,32.98
110/03/10,6953802230,263489868638,1982555,15911.67,58.58
110/03/11,8174238599,330053529825,2281332,16179.56,267.89
110/03/12,7700933526,302624117642,2178694,16255.18,75.62
110/03/15,7038780147,267894529334,2085204,16249.33,-5.85
110/03/16,7954820761,298899115917,2316778,16313.16,63.83
110/03/17,7897003697,316838190784,2407636,16215.82,-97.34
110/03/18,8959526747,328484029109,2507031,16287.84,72.02
110/03/19,10369745611,397199621947,2831771,16070.24,-217.6
110/03/22,9984003166,336522529595,2805114,16189.22,118.98
110/03/23,10466622184,352901241900,2946639,16177.59,-11.63
110/03/24,8650496351,325340589472,2578309,16032.12,-145.47
110/03/25,9028784884,324648582267,2569737,16060.14,28.02
110/03/26,8573575659,300921862893,2303350,16305.88,245.74
110/03/29,10452660466,328728371848,2707090,16475.97,170.09
110/03/30,9057751667,315388510960,2464026,16554.9,78.93
110/03/31,9159869433,339531223623,2636434,16431.13,-123.77
110/04/01,8890669663,326757079019,2580200,16571.28,140.15
110/04/06,9782619539,339918097475,2712836,16739.87,168.59
110/04/07,10076230207,345372605383,2891206,16815.36,75.49
110/04/08,11433061920,389754113643,3171237,16926.44,111.08
110/04/09,12470868572,448356490640,3553639,16854.1,-72.34
110/04/12,12726711388,428229811948,3530332,16859.7,5.6
110/04/13,14488230447,470716374538,4050865,16824.91,-34.79
110/04/14,14502431383,490959159934,4071295,16865.97,41.06
110/04/15,10863449428,366618182548,2902704,17076.73,210.76
110/04/16,12256445639,429729126167,3391543,17158.81,82.08
110/04/19,14601043744,452050284185,4003573,17263.28,104.47
110/04/20,13070597456,445059600378,3871301,17323.87,60.59
110/04/21,13297873536,445082328295,3880135,17202.11,-121.76
110/04/22,19621534392,652388354692,5713628,17096.97,-105.14
110/04/23,13214846853,458836896575,3762677,17300.27,203.3
110/04/26,13747195334,473306158347,3705890,17572.29,272.02
110/04/27,13557800383,500589184172,3931212,17595.9,23.61
110/04/28,14504677265,511159458632,4080763,17567.53,-28.37
110/04/29,15169267881,548020576976,4351665,17566.66,-0.87
110/05/03,15458829318,597794883393,4663743,17222.35,-344.31
110/05/04,17675985171,672307299603,5243404,16933.78,-288.57
110/05/05,12120844929,464336586081,3542122,16843.44,-90.34
110/05/06,12771639742,495957527574,3691040,16994.36,150.92
110/05/07,12162298808,459107262908,3407013,17285.0,290.64
110/05/10,12944671351,501395823033,3707715,17235.61,-49.39
110/05/11,17856079812,725085815005,5713827,16583.13,-652.48
110/05/12,20092847457,782825325654,5883455,15902.37,-680.76
110/05/13,14638813250,574583620061,4370592,15670.1,-232.27
110/05/14,12850841675,516172195111,3883135,15827.09,156.99
110/05/17,13148568151,485005511583,3780625,15353.89,-473.2
110/05/18,10897361218,414681841825,3033712,16145.98,792.09
110/05/19,11332207849,441800770596,3381670,16132.66,-13.32
110/05/20,10554659302,477511317184,3361922,16042.36,-90.3
110/05/21,10040039301,433126615044,2957849,16302.06,259.7
110/05/24,9718105906,427979956789,3018396,16338.29,36.23
110/05/25,12484201870,533420088944,3762382,16595.67,257.38
110/05/26,9220132842,429741819185,2975213,16643.69,48.02
110/05/27,10717817853,540962044865,2925305,16601.61,-42.08
110/05/28,11695052336,497689355312,3454149,16870.86,269.25
110/05/31,12753627275,540116552251,3771424,17068.43,197.57
110/06/01,10763106280,465340816495,3239576,17162.38,93.95
110/06/02,12360554399,540773546829,3843763,17165.04,2.66
110/06/03,11079030905,493259637726,3338777,17246.16,81.12
110/06/04,11138533398,441296737750,3397851,17147.41,-98.75
110/06/07,11588834485,492716835988,3538227,17083.91,-63.5
110/06/08,7966537057,350719169118,2486396,17076.21,-7.7
110/06/09,8780835205,402429683559,2827566,16966.22,-109.99
110/06/10,9652249434,415932224674,2872667,17159.22,193.0
110/06/11,8846548429,411621456882,2682707,17213.52,54.3
110/06/15,9141252150,439624079174,2876636,17371.29,157.77
110/06/16,10878514793,580861441132,3668989,17307.86,-63.43
110/06/17,9302890692,444979420555,2847344,17390.61,82.75
110/06/18,11033579000,545884140021,3245277,17318.54,-72.07
110/06/21,10773756856,518016333894,3513819,17062.98,-255.56
110/06/22,12102644747,551361810852,3839989,17075.55,12.57
110/06/23,11438705944,529464867648,3716649,17336.71,261.16
110/06/24,9578597906,422449011773,2945250,17407.96,71.25
110/06/25,10145572704,480630213844,3234276,17502.99,95.03
110/06/28,10047162211,444330817011,3261974,17590.97,87.98
110/06/29,11551535925,598252284118,4027888,17598.19,7.22
110/06/30,11204532038,543789010439,3687998,17755.46,157.27
110/07/01,13164999275,647493784505,4512288,17713.94,-41.52
110/07/02,12310475214,612921213267,4032433,17710.15,-3.79
110/07/05,11327332607,611238616290,3727008,17919.33,209.18
110/07/06,9990840713,606747938022,3443243,17913.07,-6.26
110/07/07,10361683400,591569380638,3612719,17850.69,-62.38
110/07/08,11812352329,643334689243,3803678,17866.09,15.4
110/07/09,9944657569,550069517125,3364945,17661.48,-204.61
110/07/12,10467277077,558800417932,3459066,17814.33,152.85
110/07/13,12997799056,662806323123,4411493,17847.52,33.19
110/07/14,10827135562,577937259952,3700869,17845.75,-1.77
110/07/15,9106657916,458476218781,2880557,18034.19,188.44
110/07/16,10282434712,580246134358,3402086,17895.25,-138.94
110/07/19,9411627681,472301329060,3046566,17789.25,-106.0
110/07/20,9624045586,474808644665,3300778,17528.74,-260.51
110/07/21,10851632789,620882769333,3939048,17458.79,-69.95
110/07/22,10160940522,589121216805,3418825,17572.33,113.54
110/07/23,10052711098,568510206187,3339539,17572.92,0.59
110/07/26,9321989990,462559790700,3021886,17403.56,-169.36
110/07/27,9278098125,509825382127,3185131,17269.87,-133.69
110/07/28,10441371210,561406052298,3520911,17135.22,-134.65
110/07/29,8619629858,474040327774,2706629,17402.81,267.59
110/07/30,9849934965,545677057917,3188650,17247.41,-155.4
110/08/02,8433835543,440189515085,2581704,17503.28,255.87
110/08/03,7297083331,390300020287,2300155,17553.76,50.48
110/08/04,8674006828,379090333818,2535997,17623.89,70.13
110/08/05,9310147655,385923439915,2803525,17603.12,-20.77
110/08/06,8507806575,401257559286,2764690,17526.28,-76.84
110/08/09,7894068144,352402466708,2493714,17485.15,-41.13
110/08/10,7424101809,352995785011,2356807,17323.64,-161.51
110/08/11,8485348305,392285506858,2702640,17227.18,-96.46
110/08/12,6583768656,322543314397,2063506,17219.94,-7.24
110/08/13,8080387820,386639052024,2570094,16982.11,-237.83
110/08/16,7549787896,336192844584,2412039,16858.77,-123.34
110/08/17,6572397068,299768629334,2172972,16661.36,-197.41
110/08/18,8581086550,424297841253,2740916,16826.27,164.91
110/08/19,8740931351,438390385364,2953753,16375.4,-450.87
110/08/20,7563826027,354803584641,2358046,16341.94,-33.46
110/08/23,7336054319,367661958976,2131349,16741.84,399.9
110/08/24,8218076194,418124482650,2587550,16818.73,76.89
110/08/25,7220691717,364041511681,2250083,17045.86,227.13
110/08/26,7176067004,377161165125,2300304,17066.96,21.1
110/08/27,6876549054,320002450972,2061715,17209.93,142.97
110/08/30,6286680713,274916258264,1852473,17396.52,186.59
110/08/31,7594890429,345142070590,2051856,17490.29,93.77
110/09/01,7417302954,365348125049,2348742,17473.99,-16.3
110/09/02,7363528319,354658918739,2367548,17319.76,-154.23
110/09/03,7417361078,366252454304,2309735,17516.92,197.16
110/09/06,8125514641,380807908396,2551101,17495.3,-21.62
110/09/07,6809125095,337806586675,2159870,17428.87,-66.43
110/09/08,6716726562,325685541312,2204512,17270.49,-158.38
110/09/09,5177907252,246914721428,1644144,17304.33,33.84
110/09/10,5898868907,268550691237,1765201,17474.57,170.24
110/09/13,5932740401,260743193791,1837328,17446.31,-28.26
110/09/14,5669147686,261864808382,1863142,17434.9,-11.41
110/09/15,5732189159,269826160399,1935541,17354.0,-80.9
110/09/16,5750136284,242577208525,1872875,17278.7,-75.3
110/09/17,6567681323,316458676884,1948384,17276.79,-1.91
110/09/22,7253281012,298478639255,2353514,16925.82,-350.97
110/09/23,5730646954,253840587758,1822103,17078.22,152.4
110/09/24,6101942091,278917064315,1952491,17260.19,181.97
110/09/27,6662794535,300599358406,2033202,17313.77,53.58
110/09/28,5800849379,259664385112,1851311,17181.44,-132.33
110/09/29,7361396609,328878394450,2606470,16855.46,-325.98
110/09/30,6340103760,278193188293,1977101,16934.77,79.31
110/10/01,7878762913,345101126468,2836222,16570.89,-363.88
110/10/04,6696156574,302750304469,2347085,16408.35,-162.54
110/10/05,6867850414,332327847874,2316439,16460.75,52.4
110/10/06,6173594673,290791563302,2167305,16393.16,-67.59
110/10/07,6432919449,298273960259,2055513,16713.86,320.7
110/10/08,5898171231,276720245431,1964832,16640.43,-73.43
110/10/12,5959453806,284833460610,2036832,16462.84,-177.59
110/10/13,5788989636,260563813492,2014924,16347.99,-114.85
110/10/14,5636197419,258723949291,1930560,16387.28,39.29
110/10/15,6030701348,288086811486,1953844,16781.19,393.91
110/10/18,6285394264,271910860388,1978360,16705.46,-75.73
110/10/19,6078970093,269792045575,1973026,16900.67,195.21
110/10/20,5748882403,268221170745,1921133,16887.82,-12.85
110/10/21,6613118911,311770657202,2084320,16889.51,1.69
110/10/22,6145236779,284588150553,2054040,16888.74,-0.77
110/10/25,5491700762,269886794961,1866518,16894.24,5.5
110/10/26,6680427106,329075084846,2083233,17034.34,140.1
110/10/27,5887097092,285649371798,1919498,17074.55,40.21
110/10/28,6997433745,318326306993,2210646,17041.63,-32.92
110/10/29,7050932170,354432458515,2421296,16987.41,-54.22
110/11/01,7074664617,329166591374,2406117,17068.24,80.83
110/11/02,8341539119,391225378727,2867887,17065.97,-2.27
110/11/03,7026797829,331406173135,2391753,17122.16,56.19
110/11/04,6938569849,312713452526,2396060,17078.86,-43.3
110/11/05,7436689753,328587696353,2355380,17296.9,218.04
110/11/08,8442817326,381545151225,2709587,17415.3,118.4
110/11/09,8519578262,399282001552,2800049,17541.36,126.06
110/11/10,8499487354,355234868230,2717561,17559.65,18.29
110/11/11,9014096930,404733032465,2919141,17452.52,-107.13
110/11/12,8143908825,372989508119,2644455,17518.13,65.61
110/11/15,8179591603,381614725160,2726340,17634.47,116.34
110/11/16,8855573631,382162729225,2881738,17693.13,58.66
110/11/17,9046216805,401301502216,2928759,17764.04,70.91
110/11/18,9921581700,401078970596,3010462,17841.37,77.33
110/11/19,9158530889,403035761830,2975383,17818.31,-23.06
110/11/22,7432543242,318624260489,2448946,17803.54,-14.77
110/11/23,7497815140,317222155640,2594493,17666.12,-137.42
110/11/24,7355021373,296118541408,2347250,17642.52,-23.6
110/11/25,7075203746,304987557129,2291698,17654.19,11.67
110/11/26,8639089532,358071196196,2911395,17369.39,-284.8
110/11/29,7721871866,320677127045,2421358,17328.09,-41.3
110/11/30,9057571836,450911792155,2513602,17427.76,99.67
110/12/01,7020888193,301843336083,2203428,17585.99,158.23
110/12/02,8097881183,390513810598,2694900,17724.88,138.89
110/12/03,7026605058,331786096416,2264016,17697.14,-27.74
110/12/06,6532709180,300518100950,2260755,17688.21,-8.93
110/12/07,8315524042,379806852861,2731356,17796.92,108.71
110/12/08,8204584864,371800714616,2668443,17832.42,35.5
110/12/09,7970542774,324868672095,2587126,17914.12,81.7
110/12/10,6928227434,287933999426,2305265,17826.26,-87.86
110/12/13,7383940666,289396059371,2438125,17767.6,-58.66
110/12/14,7685082538,307919693192,2626318,17599.37,-168.23
110/12/15,5816281415,250553194815,1992146,17660.1,60.73
110/12/16,7088215584,315455659792,2252620,17785.74,125.64
110/12/17,7822461683,357244742799,2440074,17812.59,26.85
110/12/20,6240711599,264028749217,2100556,17669.11,-143.48
110/12/21,6142255023,262883709053,1921073,17789.27,120.16
110/12/22,6019281624,254384435334,1950685,17826.83,37.56
110/12/23,6360759478,279384356286,2079306,17946.66,119.83
110/12/24,6294056910,245556354406,2047629,17961.64,14.98
110/12/27,6063084823,239540561815,2057506,18048.94,87.3
110/12/28,6288478886,262918895970,2079102,18196.81,147.87
110/12/29,6188965895,242588459993,2030747,18248.28,51.47
110/12/30,6394953311,266748554985,2096496,18218.84,-29.44
111/01/03,6970218977,331140316855,2338749,18270.51,51.67
111/01/04,7298131167,335569934282,2643357,18526.35,255.84
111/01/05,7366467747,343453096092,2328896,18499.96,-26.39
111/01/06,6401573567,301053696034,2173087,18367.92,-132.04
111/01/07,7595875305,332827899637,2555678,18169.76,-198.16
111/01/10,5896254271,275083813080,1952780,18239.38,69.62
111/01/11,7356526427,309224506632,2411421,18288.21,48.83
111/01/12,6746853029,290149706287,2224787,18375.4,87.19
111/01/13,7130343237,281622682970,2220071,18436.93,61.53
111/01/14,7366761176,338720078155,2449481,18403.33,-33.6
111/01/17,5767298334,265308719255,1872169,18525.44,122.11
111/01/18,6014247602,268216357147,1966192,18378.64,-146.8
111/01/19,6124785990,261584591528,2073059,18227.46,-151.18
111/01/20,5557986887,244016349143,1755683,18218.28,-9.18
111/01/21,7191394082,310956847126,2565861,17899.3,-318.98
111/01/24,6093291987,267104994546,2040708,17989.04,89.74
111/01/25,6109603449,274980347832,2298505,17701.12,-287.92
111/01/26,4934894358,230136214498,1893045,17674.4,-26.72
111/02/07,6291542020,314553557079,2175627,17900.3,225.9
111/02/08,6885105405,320965472429,2244207,17966.56,66.26
111/02/09,6861230590,300999539199,2180022,18151.76,185.2
111/02/10,6512226740,285487253888,2134738,18338.05,186.29
111/02/11,6177798054,265254586230,2000675,18310.94,-27.11
111/02/14,6357847000,269927101363,2291343,17997.67,-313.27
111/02/15,5884767890,235991402130,2162286,17951.81,-45.86
111/02/16,6435603563,272632973409,2388995,18231.47,279.66
111/02/17,7855456055,309159952138,2591756,18268.57,37.1
111/02/18,7574375828,306718213795,2490161,18232.35,-36.22
111/02/21,7499386043,297586639594,2554948,18221.49,-10.86
111/02/22,8553650919,342849518012,3140001,17969.29,-252.2
111/02/23,6080359708,272941985247,2171066,18055.73,86.44
111/02/24,10101872744,443017036752,3740597,17594.55,-461.18
111/02/25,8104034354,395177961155,2954069,17652.18,57.63
111/03/01,7643059536,364567991097,2272984,17898.25,246.07
111/03/02,6878544320,297410694148,2173922,17867.6,-30.65
111/03/03,6753791910,327993673403,2225697,17934.4,66.8
111/03/04,7549139142,398034883139,2815257,17736.52,-197.88
111/03/07,10072752031,470112276072,3912443,17178.69,-557.83
111/03/08,9902592043,454207209313,3863654,16825.25,-353.44
111/03/09,6970530466,322828838148,2495129,17015.36,190.11
111/03/10,8032678502,357185542764,2562973,17433.2,417.84
111/03/11,5959633025,268676922925,2145278,17264.74,-168.46
111/03/14,6380283816,295329764344,2017767,17263.04,-1.7
111/03/15,7725450556,381850659539,2842205,16926.06,-336.98
111/03/16,8125398406,406701564571,2730449,16940.83,14.77
111/03/17,9772206524,407797991428,2606666,17448.22,507.39
111/03/18,7994590887,368381760204,2224858,17456.52,8.3
111/03/21,6555265495,268610282573,2092532,17560.36,103.84
111/03/22,5875045461,239464691273,1938624,17559.71,-0.65
111/03/23,6846491149,287775292228,2201734,17731.37,171.66
111/03/24,6502369399,266226282183,2272847,17699.06,-32.31
111/03/25,6656846569,291511554210,2316801,17676.95,-22.11
111/03/28,5889262027,238643286783,2072545,17520.01,-156.94
111/03/29,6005532559,259259976709,2115127,17548.66,28.65
111/03/30,6770950259,307936925853,2248705,17740.56,191.9
111/03/31,5658103405,231557562170,1855628,17693.47,-47.09
111/04/01,5719024589,234596248071,1890638,17625.59,-67.88
111/04/06,6830996225,268247294980,2288943,17522.5,-103.09
111/04/07,8062131403,322049901393,3040778,17178.63,-343.87
111/04/08,6150051204,251705818795,2126491,17284.54,105.91
111/04/11,7826059899,305785221974,2942559,17048.37,-236.17
111/04/12,6923672984,280224193880,2376079,16990.91,-57.46
111/04/13,7050860527,264526339971,2174359,17301.65,310.74
111/04/14,6990328545,259318241977,2349361,17245.65,-56.0
111/04/15,6948398350,274202390467,2508906,17004.18,-241.47
111/04/18,6433458145,231659690232,2330874,16898.87,-105.31
111/04/19,5818953983,230102564252,1963575,16993.4,94.53
111/04/20,7477482250,296813013097,2426137,17148.88,155.48
111/04/21,6527037507,249584280223,2201361,17127.95,-20.93
111/04/22,7020338233,277475609813,2429388,17025.09,-102.86
111/04/25,7818513217,310208208018,2976736,16620.9,-404.19
111/04/26,6546679833,261006936806,2255284,16644.79,23.89
111/04/27,7557844845,306750174579,2749306,16303.35,-341.44
111/04/28,6326127172,262470845085,2102868,16419.38,116.03
111/04/29,6283737847,260402549129,1922215,16592.18,172.8
111/05/03,4688894949,180830288964,1571288,16498.9,-93.28
111/05/04,4754572731,195351537180,1564910,16565.83,66.93
111/05/05,6028615995,257836488894,1933550,16696.12,130.29
111/05/06,6214594342,250334664889,2158434,16408.2,-287.92
111/05/09,6626190748,247771305595,2343245,16048.92,-359.28
111/05/10,6855098499,261492821867,2127278,16061.7,12.78
111/05/11,5626434601,210767188819,1909850,16006.25,-55.45
111/05/12,7290113467,263338772703,2529621,15616.68,-389.57
111/05/13,5956940781,228191135638,1827391,15832.54,215.86
111/05/16,6376545319,243191635358,2036345,15901.04,68.5
111/05/17,5579744656,210065666502,1722614,16056.09,155.05
111/05/18,6379939771,238361860415,1948035,16296.86,240.77
111/05/19,6370148170,239386921419,2019262,16020.32,-276.54
111/05/20,5309171723,201551803413,1615061,16144.85,124.53
111/05/23,5618693099,236072397902,1792320,16156.41,11.56
111/05/24,5299794424,211490953582,1738371,15963.63,-192.78
111/05/25,5451206586,215300370021,1653294,16104.03,140.4
111/05/26,5589281151,225307535826,1863830,15968.83,-135.2
111/05/27,5481897288,222651374742,1655577,16266.22,297.39
111/05/30,6285048430,259481695514,1875559,16610.62,344.4
111/05/31,8275230747,400356519572,1842764,16807.77,197.15
111/06/01,5693916795,258566786434,1880264,16675.09,-132.68
111/06/02,4836099012,218821056154,1644560,16552.57,-122.52
111/06/06,5418061163,216767810514,1650552,16605.96,53.39
111/06/07,4732466558,191743164586,1465367,16512.88,-93.08
111/06/08,4815479765,211696660683,1519133,16670.51,157.63
111/06/09,4489281689,197235401215,1454244,16621.34,-49.17
111/06/10,4562608201,189161795260,1516155,16460.12,-161.22
111/06/13,5886905413,234700226886,2153694,16070.98,-389.14
111/06/14,5921513494,229898231624,1914353,16047.37,-23.61
111/06/15,5516815156,227828144119,1946419,15999.25,-48.12
111/06/16,6526682108,278764516154,2174601,15838.61,-160.64
111/06/17,7818365119,315316144668,2394747,15641.26,-197.35
111/06/20,7296097304,269820786451,2331322,15367.58,-273.68
111/06/21,6317170575,241909464321,1797587,15728.64,361.06
111/06/22,7189114233,283115262191,2382759,15347.75,-380.89
111/06/23,7126291967,289513623575,2283263,15176.44,-171.31
111/06/24,5948003761,234995388483,1877146,15303.32,126.88
111/06/27,6404496208,243621265774,1857724,15548.01,244.69
111/06/28,5846311464,237078801054,1828553,15439.92,-108.09
111/06/29,5872889125,248619186210,1896576,15240.13,-199.79
111/06/30,6898867816,265050305605,2355944,14825.73,-414.4
111/07/01,7861837121,308665002335,2761795,14343.08,-482.65
111/07/04,6167448274,238191511144,1943498,14217.06,-126.02
111/07/05,6676755962,262237727002,2097796,14349.2,132.14
111/07/06,6793881345,250758305334,2286931,13985.51,-363.69
111/07/07,6800402191,260359618880,2022628,14336.27,350.76
111/07/08,6789256964,260925588941,2155077,14464.53,128.26
111/07/11,4871146221,175278139586,1613327,14340.53,-124.0
111/07/12,5639956155,202693684476,1989341,13950.62,-389.91
111/07/13,6240209128,225480595929,1819060,14324.68,374.06
111/07/14,5721487714,212187428593,1733688,14438.52,113.84
111/07/15,6094100181,231695665364,1966021,14550.62,112.1
111/07/18,5970251616,229912658965,1843069,14719.64,169.02
111/07/19,5373185815,199312047106,1759773,14694.08,-25.56
111/07/20,6463082377,259238995676,2157602,14733.22,39.14
111/07/21,6132744354,238836209104,1946578,14937.7,204.48
111/07/22,6457471200,265624599587,2173955,14949.36,11.66
111/07/25,4852828144,185501283129,1608376,14936.33,-13.03
111/07/26,4795254868,186890035657,1678776,14806.78,-129.55
111/07/27,4778872650,187827260491,1539188,14921.59,114.81
111/07/28,5458751096,222604365000,1841876,14891.9,-29.69
111/07/29,5863987672,227413747711,1793324,15000.07,108.17
111/08/01,5028214637,181641243076,1645643,14981.69,-18.38
111/08/02,6048011360,219100619458,2009677,14747.23,-234.46
111/08/03,4784239317,177701242578,1593708,14777.02,29.79
111/08/04,5235083128,197658576530,1723077,14702.2,-74.82
111/08/05,5642144158,206698922021,1664515,15036.04,333.84
111/08/08,4871162120,174539851146,1608742,15020.41,-15.63
111/08/09,5285905624,188075369701,1652561,15050.28,29.87
111/08/10,6351580307,209040930935,1791455,14939.02,-111.26
111/08/11,6327836240,223747576856,1853820,15197.85,258.83
111/08/12,5798097358,209185909782,1856752,15288.97,91.12
111/08/15,6430023322,237881515296,2000035,15417.35,128.38
111/08/16,5723526118,211819495330,1904031,15420.57,3.22
111/08/17,5511618302,218797904934,1916728,15465.45,44.88
111/08/18,5017166848,200025136627,1656437,15396.76,-68.69
111/08/19,5696021842,222637226800,1818760,15408.78,12.02
111/08/22,5300680724,204228865893,1749334,15245.14,-163.64
111/08/23,4788776522,174521668225,1625326,15095.89,-149.25
111/08/24,4848535055,181126640472,1631305,15069.19,-26.7
111/08/25,4748331242,172043571175,1470538,15200.04,130.85
111/08/26,5721284529,214654558938,1843353,15278.44,78.4
111/08/29,6001146152,212946977206,2047784,14926.19,-352.25
111/08/30,5062809737,186168125137,1616807,14953.63,27.44
111/08/31,5715463542,217070227143,1617115,15095.44,141.81
111/09/01,6173370782,234979884982,2133768,14801.86,-293.58
111/09/02,5789890958,236913332777,1989470,14673.04,-128.82
111/09/05,5148462165,191313535300,1675771,14661.1,-11.94
111/09/06,4786016687,186990366438,1673154,14677.2,16.1
111/09/07,5021621670,185077426486,1810868,14410.05,-267.15
111/09/08,4792925693,178618310464,1469663,14583.42,173.37
111/09/12,5273607936,189707675735,1590713,14807.43,224.01
111/09/13,4948246147,185861620168,1634377,14894.41,86.98
111/09/14,5005873430,189631557982,1807487,14658.31,-236.1
111/09/15,4904217140,182245846812,1668179,14670.04,11.73
111/09/16,6004067511,235968920468,1869826,14561.76,-108.28
111/09/19,4312823515,163194293806,1546356,14425.68,-136.08
111/09/20,4376946392,168877276945,1455083,14549.3,123.62
111/09/21,4943645073,180031008616,1819419,14424.52,-124.78
111/09/22,6073060851,212557362009,1986909,14284.63,-139.89
111/09/23,5352098143,202257979171,1867037,14118.38,-166.25
111/09/26,6582152007,222253891150,2309737,13778.19,-340.19
111/09/27,5433018614,193449525812,1704175,13826.59,48.4
111/09/28,6897646909,229654567345,2318531,13466.07,-360.52
111/09/29,5747964165,216530452988,1809827,13534.26,68.19
111/09/30,5966653443,214648544794,1781375,13424.58,-109.68
111/10/03,4987388248,170951847456,1580130,13300.48,-124.1
111/10/04,5413002258,183835556300,1504451,13576.52,276.04
111/10/05,6462759274,236337160194,1866872,13801.43,224.91
111/10/06,4677393095,178163555885,1389673,13892.05,90.62
111/10/07,4357709390,165214232164,1399437,13702.28,-189.77
111/10/11,6460863974,228892166286,2258923,13106.03,-596.25
111/10/12,5210228811,190128883800,1664153,13081.24,-24.79
111/10/13,6478076295,215067508277,2229690,12810.73,-270.51
111/10/14,6287512600,212181809706,1717854,13128.12,317.39
111/10/17,6425009264,210302496370,1948694,12966.05,-162.07
111/10/18,5468726077,200519754140,1643517,13124.68,158.63
111/10/19,5000186939,186636681749,1686033,12976.76,-147.92
111/10/20,6796733586,242739823319,1952750,12946.1,-30.66
111/10/21,4618735707,162412554184,1449841,12819.2,-126.9
111/10/24,5107731268,180359486515,1442269,12856.98,37.78
111/10/25,5248243200,193023237853,1662796,12666.12,-190.86
111/10/26,4591945794,176948184400,1387267,12729.05,62.93
111/10/27,5119538532,177809071725,1408082,12926.37,197.32
111/10/28,4697989831,177250583876,1457414,12788.42,-137.95
111/10/31,4529501793,172233116972,1244154,12949.75,161.33
111/11/01,4329893314,157424369413,1280803,13037.21,87.46
111/11/02,4381658168,157054824768,1346051,13100.17,62.96
111/11/03,4684705913,166722557318,1370962,12986.6,-113.57
111/11/04,5249914853,182037660877,1529849,13026.71,40.11
111/11/07,6060917482,207939141910,1723468,13223.73,197.02
111/11/08,6109681364,225854797497,1877685,13347.76,124.03
111/11/09,6414308828,242279436440,1846404,13638.81,291.05
111/11/10,5126398341,193698636734,1578821,13503.76,-135.05
111/11/11,8386262085,340907871044,2346882,14007.56,503.8
111/11/14,7093934371,277658935390,2039907,14174.9,167.34
111/11/15,7913371709,303830734485,2223788,14546.31,371.41
111/11/16,6982139242,286900306355,2191244,14537.35,-8.96
111/11/17,5900998034,243340088307,1830458,14535.23,-2.12
111/11/18,5735383910,239432879066,1833238,14504.99,-30.24
111/11/21,4538087993,179198449097,1474626,14449.39,-55.6
111/11/22,4540344020,192794292207,1480634,14542.2,92.81
111/11/23,4486340205,190116049279,1488534,14608.54,66.34
111/11/24,5601547331,221042345269,1685529,14784.0,175.46
111/11/25,5565055986,240583986134,1747160,14778.51,-5.49
111/11/28,5256730098,202234434984,1638606,14556.87,-221.64
111/11/29,6002496941,216213179785,1787834,14709.64,152.77
111/11/30,7413107432,285404157066,1879154,14879.55,169.91
111/12/01,7511123218,296286243410,2249418,15012.8,133.25
111/12/02,5601577102,227146810178,1871483,14970.68,-42.12
111/12/05,6107215551,246151762401,1995445,14980.74,10.06
111/12/06,6452710144,249329308298,2099349,14728.88,-251.86
111/12/07,6813484879,250578751782,1996002,14630.01,-98.87
111/12/08,5406640541,183857857009,1622084,14553.04,-76.97
111/12/09,5485304299,197445555934,1562330,14705.43,152.39
111/12/12,4583948318,156933675410,1451236,14612.59,-92.84
111/12/13,4995730697,192965013996,1662387,14522.96,-89.63
111/12/14,5425439738,193245957755,1521702,14739.36,216.4
111/12/15,5242285071,195885001803,1622039,14734.13,-5.23
111/12/16,7782196095,303102754966,2372789,14528.55,-205.58
111/12/19,5688846840,210179975828,1778446,14433.32,-95.23
111/12/20,7111544460,267416823575,2270612,14170.03,-263.29
111/12/21,5608140502,224180282078,1729120,14234.4,64.37
111/12/22,5575432793,214352643024,1691200,14442.94,208.54
111/12/23,4245235909,152610855623,1393207,14271.63,-171.31
111/12/26,3106471398,113509673862,1090485,14285.13,13.5
111/12/27,3659061689,126379644515,1180439,14328.43,43.3
111/12/28,4430499324,165984570710,1499748,14173.1,-155.33
111/12/29,4180927034,144398149842,1358630,14085.02,-88.08
111/12/30,3496035561,137452072148,1163957,14137.69,52.67
112/01/03,4427323490,151313914551,1312918,14224.12,86.43
112/01/04,4516111849,163516306255,1404457,14199.13,-24.99
112/01/05,4699844946,174293004472,1434012,14301.05,101.92
112/01/06,4361333262,158229898850,1280852,14373.34,72.29
